ts_code,trade_date,close,open,high,low,pre_close,change,pct_change,vol,amount,create_time
970062.CNI,20250815,5333.2823,5243.963,5333.2823,5243.963,5252.1889,81.0934,1.544,88962410.0,206690677.3,2025-08-15 15:09:19
970063.CNI,20250815,2634.1692,2594.8198,2634.1692,2594.2605,2595.4507,38.7185,1.4918,10438676.0,20470380.5,2025-08-15 15:09:19
970064.CNI,20250815,1573.8774,1547.8019,1574.2731,1547.2155,1551.1705,22.7069,1.4639,31040671.0,30158245.4,2025-08-15 15:09:19
970065.CNI,20250815,2644.2889,2593.9106,2647.1565,2593.9106,2600.2091,44.0798,1.6952,181067992.0,420164580.8,2025-08-15 15:09:19
970066.CNI,20250815,2281.2353,2220.5696,2283.3982,2220.5696,2221.789,59.4463,2.6756,14395816.93,32173544.094,2025-08-15 19:58:21
970067.CNI,20250815,4364.6446,4314.3248,4365.4391,4309.8758,4327.4416,37.203,0.8597,30855822.0,68881523.7,2025-08-15 15:09:19
970068.CNI,20250815,5434.7386,5293.5606,5436.8452,5293.5606,5320.7879,113.9507,2.1416,21005096.0,58334547.7,2025-08-15 15:09:19
970069.CNI,20250815,1573.2462,1547.1972,1576.2284,1547.1972,1550.6534,22.5928,1.457,26762428.0,78534187.3,2025-08-15 15:09:19
970070.CNI,20250815,4047.565,3978.189,4056.4513,3970.6947,4002.8585,44.7065,1.1169,22453764.0,87866595.6,2025-08-15 15:09:19
970071.CNI,20250815,2712.357,2661.5442,2727.124,2661.5442,2668.5007,43.8563,1.6435,13458666.0,80707601.9,2025-08-15 15:09:19
970072.CNI,20250815,3189.0302,3144.7918,3194.5396,3143.875,3151.1917,37.8385,1.2008,22241728.0,36410854.6,2025-08-15 15:09:19
970073.CNI,20250815,1243.9166,1231.9209,1245.4309,1231.5996,1232.9092,11.0074,0.8928,12471382.54,13624088.728,2025-08-15 19:58:21
970074.CNI,20250815,2554.974,2503.1673,2557.6572,2503.1673,2512.3298,42.6442,1.6974,30650346.0,58563588.9,2025-08-15 15:09:19
970075.CNI,20250815,2391.3469,2337.8592,2392.4886,2331.3695,2348.2331,43.1138,1.836,36360757.0,95275577.8,2025-08-15 15:09:19
970076.CNI,20250815,1428.2963,1393.9279,1428.5353,1393.9279,1392.1401,36.1562,2.5972,16384494.0,33014990.0,2025-08-15 15:09:19
970077.CNI,20250815,1332.8727,1308.7232,1334.4094,1308.7232,1298.7894,34.0833,2.6242,7959835.0,8624846.4,2025-08-15 15:09:19
970080.CNI,20250815,2721.8782,2684.9394,2726.4623,2684.0105,2693.0388,28.8394,1.0709,36987485.0,91702139.5,2025-08-15 15:09:19
970081.CNI,20250815,2517.7412,2445.644,2520.8701,2445.644,2453.697,64.0442,2.6101,12724534.0,35073475.5,2025-08-15 15:09:19
97008101.CNI,20250815,2644.3808,2568.6571,2647.667,2568.6571,2577.1152,67.2656,2.6101,12724533.87,35073475.498,2025-08-15 19:58:21
970082.CNI,20250815,4058.5085,3991.8713,4068.1664,3991.8713,4003.6176,54.8909,1.371,7400791.0,20174544.1,2025-08-15 15:09:19
97008201.CNI,20250815,4427.2585,4354.5668,4437.7939,4354.5668,4367.3803,59.8782,1.371,7400790.62,20174544.134,2025-08-15 19:58:21
970083.CNI,20250815,2823.3953,2747.3674,2824.074,2747.3674,2771.5018,51.8935,1.8724,14733308.5,74647799.591,2025-08-15 19:58:21
97008301.CNI,20250815,2860.5369,2783.5089,2861.2246,2783.5089,2807.9608,52.5761,1.8724,14733308.5,74647799.591,2025-08-15 19:58:21
970084.CNI,20250815,1335.5018,1317.462,1338.5238,1313.4923,1322.1098,13.392,1.0129,16399358.0,18807637.2,2025-08-15 15:09:19
97008401.CNI,20250815,1372.9831,1354.437,1376.0899,1350.3559,1359.2152,13.7679,1.0129,16399358.0,18807637.245,2025-08-15 19:58:21
970085.CNI,20250815,3283.1378,3035.8282,3333.155,3023.5072,3054.3595,228.7783,7.4902,43140145.0,119741751.6,2025-08-15 15:09:19
97008501.CNI,20250815,3417.5454,3160.1112,3469.6103,3147.2858,3179.4012,238.1442,7.4902,43140144.86,119741751.575,2025-08-15 19:58:21
971001.CNI,20250815,485.7638,474.0298,487.3056,473.78,474.0711,11.6927,2.4664,4011215.0,2806383.8,2025-08-15 15:09:19
971002.CNI,20250815,1338.1441,1297.852,1341.7499,1297.852,1294.7121,43.432,3.3546,3168044.0,1366279.1,2025-08-15 15:09:19
971004.CNI,20250815,6114.6151,5964.8689,6114.6151,5964.8689,5985.5752,129.0399,2.1558,13335674.0,41031027.0,2025-08-15 15:09:19
980001.CNI,20250815,1452.8622,1435.1277,1455.0653,1434.4869,1438.2999,14.5623,1.0125,51231866.0,157712648.3,2025-08-15 16:29:51
980001.SZ,20250815,1452.8622,1435.1277,1455.0653,1434.4869,1438.2999,14.5623,1.0125,51231866.0,157712648.3,2025-08-15 16:29:51
980002.CNI,20250815,1376.0532,1364.2459,1379.3702,1363.7072,1369.6003,6.4529,0.4712,51231867.0,171603725.2,2025-08-15 16:19:00
980003.CNI,20250815,2754.0543,2723.3984,2757.6957,2720.2174,2732.552,21.5023,0.7869,116106255.0,265992118.3,2025-08-15 16:19:00
980004.CNI,20250815,2435.9723,2417.7043,2441.349,2415.2294,2429.9781,5.9942,0.2467,116106255.0,289420119.2,2025-08-15 16:19:00
980006.CNI,20250815,2035.9299,2018.6508,2037.5122,2010.3262,2028.019,7.9109,0.3901,9704894.51,26804738.167,2025-08-15 19:58:21
98000600.CNI,20250815,2091.8064,2066.6961,2091.8633,2057.6115,2072.5011,19.3053,0.9315,9704894.51,24635162.66,2025-08-15 19:58:21
98000601.CNI,20250815,3510.253,3468.1155,3510.3485,3452.8708,3477.8569,32.3961,0.9315,9704894.51,24635162.66,2025-08-15 19:58:21
98000611.CNI,20250815,3416.4869,3387.4908,3419.1421,3373.5213,3403.2116,13.2753,0.3901,9704894.51,26804738.167,2025-08-15 19:58:21
980007.CNI,20250815,3817.5428,3767.5496,3820.149,3765.49,3772.0341,45.5087,1.2065,48263794.0,129278683.1,2025-08-15 16:19:00
980008.CNI,20250815,3351.1332,3319.3863,3353.4406,3318.086,3329.0234,22.1098,0.6642,48263794.0,140665271.2,2025-08-15 16:19:00
980009.CNI,20250815,4393.1757,4325.8701,4395.84,4325.8314,4340.0675,53.1082,1.2237,48423411.0,132369165.3,2025-08-15 16:19:00
980010.CNI,20250815,3856.4416,3811.2867,3861.8331,3811.2867,3830.3417,26.0999,0.6814,48423411.0,144028219.9,2025-08-15 16:19:00
980011.CNI,20250815,2084.8967,2065.8462,2089.6631,2059.402,2075.6244,9.2723,0.4467,41009215.0,78306966.5,2025-08-15 16:19:00
980012.CNI,20250815,1830.1717,1820.111,1835.9658,1814.7132,1831.852,-1.6803,-0.0917,41009215.0,85203879.4,2025-08-15 16:19:00
980013.CNI,20250815,2209.6234,2167.5368,2211.0341,2159.3637,2161.8388,47.7846,2.2104,8344716.0,17033043.6,2025-08-15 16:19:00
980014.CNI,20250815,1954.4218,1924.2368,1956.2789,1917.2963,1922.4601,31.9617,1.6625,8344716.0,18533259.8,2025-08-15 16:19:00
980015.CNI,20250815,7000.8017,6897.6993,7018.1756,6896.2325,6918.5908,82.2109,1.1883,9198275.0,34416991.1,2025-08-15 15:09:19
980016.CNI,20250815,6709.0636,6644.4552,6741.0382,6625.8781,6666.6383,42.4253,0.6364,8684108.0,35447711.0,2025-08-15 15:09:19
980017.CNI,20250815,9903.6601,9702.3438,9932.255,9676.9611,9777.1628,126.4973,1.2938,8213361.0,60539641.6,2025-08-15 15:09:19
980017.SZ,20250815,9903.6601,9702.3438,9932.255,9676.9611,9777.1628,126.4973,1.2938,8213361.0,60539641.6,2025-08-15 15:09:19
980018.CNI,20250815,3486.7876,3425.5777,3487.0595,3425.5777,3424.4852,62.3024,1.8193,15676138.0,37574522.2,2025-08-15 15:09:19
98001801.CNI,20250815,4017.4367,3946.9114,4017.75,3946.9114,3945.6526,71.7841,1.8193,15676138.36,37574522.25,2025-08-15 19:58:21
980019.CNI,20250815,1673.1751,1658.3361,1673.7621,1652.4494,1657.803,15.3721,0.9273,3564136.0,5208430.7,2025-08-15 16:19:00
980020.CNI,20250815,1468.7553,1461.0772,1470.59,1456.1007,1463.1042,5.6511,0.3862,3564136.0,5667176.4,2025-08-15 16:19:00
980021.CNI,20250815,1868.5605,1839.302,1871.3555,1839.302,1844.5352,24.0253,1.3025,21406576.0,31885933.5,2025-08-15 15:09:19
980022.CNI,20250815,2469.6003,2405.0168,2469.6003,2404.4777,2412.2627,57.3376,2.3769,12235543.0,36786909.7,2025-08-15 15:09:19
98002201.CNI,20250815,2628.1186,2559.3897,2628.1186,2558.816,2567.1007,61.0179,2.3769,12235543.37,36786909.683,2025-08-15 19:58:21
980023.CNI,20250815,2359.5079,2315.2614,2360.4289,2314.4082,2321.275,38.2329,1.6471,20644339.0,62056365.3,2025-08-15 16:29:51
980023.SZ,20250815,2359.5079,2315.2614,2360.4289,2314.4082,2321.275,38.2329,1.6471,20644339.0,62056365.3,2025-08-15 16:29:51
980024.CNI,20250815,2086.996,2055.378,2087.5608,2054.9386,2064.2414,22.7546,1.1023,20644340.0,67522104.2,2025-08-15 16:19:00
980026.CNI,20250815,1370.7803,1304.9048,1373.2737,1304.9048,1306.9098,63.8705,4.8871,25213584.0,40764231.3,2025-08-15 15:09:19
980027.CNI,20250815,2573.6891,2470.3698,2582.5052,2470.3698,2473.5486,100.1405,4.0485,17106998.0,57472710.7,2025-08-15 15:09:19
980028.CNI,20250815,11693.5707,11536.5445,11695.5044,11522.1955,11549.7669,143.8038,1.2451,6279668.0,16613087.2,2025-08-15 15:09:19
980029.CNI,20250815,5799.9229,5712.3099,5806.8841,5712.3099,5733.5615,66.3614,1.1574,43029176.0,141065301.2,2025-08-15 15:09:19
980030.CNI,20250815,5995.596,5905.6982,6010.3245,5905.6982,5926.9128,68.6832,1.1588,28489632.0,73980574.1,2025-08-15 15:09:19
980031.CNI,20250815,67633.4803,67209.9526,67812.8206,67038.6799,67259.9072,373.5731,0.5554,2924078.0,18027882.9,2025-08-15 15:09:19
980032.CNI,20250815,11144.8236,10871.246,11160.6468,10871.246,10903.8542,240.9694,2.2099,11889268.0,38489487.8,2025-08-15 15:09:19
980033.CNI,20250815,7766.3614,7641.4903,7775.975,7634.3931,7693.0788,73.2826,0.9526,12511428.0,77739020.1,2025-08-15 15:09:19
980034.CNI,20250815,3207.5745,3144.4278,3212.9939,3143.4455,3153.2933,54.2812,1.7214,16246938.0,36715231.5,2025-08-15 15:09:19
980035.CNI,20250815,1879.926,1846.6139,1880.187,1846.6139,1849.0609,30.8651,1.6692,18782044.0,20336928.2,2025-08-15 15:09:19
980036.CNI,20250815,3068.4932,3029.4721,3071.395,3027.8327,3037.8791,30.6141,1.0077,44662453.0,119419762.1,2025-08-15 16:19:00
980037.CNI,20250815,2693.5908,2669.0982,2698.4984,2668.0672,2681.0842,12.5066,0.4665,44662453.0,129938029.2,2025-08-15 16:19:00
980038.CNI,20250815,4404.9248,4330.573,4411.1288,4330.4447,4342.7361,62.1887,1.432,25269520.0,84906745.0,2025-08-15 16:19:00
980039.CNI,20250815,3858.5405,3807.3308,3868.0296,3807.3308,3824.5581,33.9824,0.8885,25269520.0,92385123.8,2025-08-15 16:19:00
980043.CNI,20250815,2128.837,2053.1679,2137.0017,2053.1679,2060.4356,68.4014,3.3198,39081344.0,39492105.3,2025-08-15 15:09:19
980046.CNI,20250815,2268.3896,2241.3836,2270.5617,2236.7521,2249.648,18.7416,0.8331,45940843.0,65251577.0,2025-08-15 16:19:00
980047.CNI,20250815,1991.2533,1974.7708,1993.5407,1971.0068,1985.4421,5.8112,0.2927,45940843.0,70998735.1,2025-08-15 16:19:00
980048.CNI,20250815,4561.205,4448.8923,4581.9493,4448.8923,4439.0248,122.1802,2.7524,10322821.0,10120876.3,2025-08-15 15:09:19
980049.CNI,20250815,86271.1335,85866.142,86497.3998,85499.2282,86135.1503,135.9832,0.1579,2403137.0,17131602.0,2025-08-15 15:09:19
980052.CNI,20250815,2199.0379,2148.0716,2204.8796,2133.4343,2152.5074,46.5305,2.1617,71629463.0,101746480.4,2025-08-15 16:19:00
980053.CNI,20250815,1950.1446,1911.9503,1957.1315,1899.1546,1919.1713,30.9733,1.6139,71629463.0,110707971.8,2025-08-15 16:19:00
980055.CNI,20250815,1809.4432,1775.1558,1809.4432,1775.1558,1777.1569,32.2863,1.8167,43660597.0,90325464.2,2025-08-15 15:09:19
980056.CNI,20250815,2470.4045,2442.0628,2473.302,2442.0628,2447.3327,23.0718,0.9427,12794269.0,34559354.1,2025-08-15 15:09:19
980057.CNI,20250815,2181.425,2138.3992,2181.425,2137.8449,2145.5856,35.8394,1.6704,26774465.0,51268958.4,2025-08-15 15:09:19
980058.CNI,20250815,1205.9999,1184.8406,1207.8475,1183.4743,1188.1899,17.81,1.4989,76126875.0,153655137.2,2025-08-15 15:09:19
980059.CNI,20250815,1431.3995,1408.0442,1432.6985,1404.3752,1410.6342,20.7653,1.4721,21409090.0,20908992.9,2025-08-15 15:09:19
980063.CNI,20250815,3164.4583,3105.5688,3164.9194,3105.5688,3107.1237,57.3346,1.8453,15724634.0,22623712.6,2025-08-15 15:09:19
980065.CNI,20250815,2020.4716,2004.5579,2028.1982,1999.2759,2009.1775,11.2941,0.5621,130978682.0,261990640.1,2025-08-15 15:09:19
980068.CNI,20250815,3396.6512,3340.6432,3397.1056,3338.4262,3342.2495,54.4017,1.6277,28474190.0,36146828.8,2025-08-15 16:19:00
980069.CNI,20250815,2981.6488,2943.2495,2982.1889,2941.7801,2949.7016,31.9472,1.0831,28474190.0,39330580.8,2025-08-15 16:19:00
980070.CNI,20250815,3207.5317,3163.8882,3210.8893,3161.1455,3176.6246,30.9071,0.973,68186175.0,160827782.1,2025-08-15 15:09:19
980071.CNI,20250815,2319.6302,2269.8865,2319.6302,2269.8865,2278.7636,40.8666,1.7934,15817879.0,46536947.5,2025-08-15 15:09:19
980072.CNI,20250815,3253.7021,3220.7244,3254.0391,3220.7244,3223.3357,30.3664,0.9421,18719089.0,21703012.2,2025-08-15 15:09:19
980073.CNI,20250815,2917.6561,2900.5792,2922.5053,2894.3047,2903.3834,14.2727,0.4916,7252443.0,8895456.8,2025-08-15 15:09:19
980075.CNI,20250815,3052.9248,2990.5545,3052.9248,2990.5545,2993.0125,59.9123,2.0017,10376392.0,25738746.1,2025-08-15 15:09:19
980076.CNI,20250815,3344.1673,3269.9199,3344.1673,3269.9199,3275.5496,68.6177,2.0948,12348899.0,27397865.0,2025-08-15 15:09:19
980077.CNI,20250815,3297.7897,3190.2417,3313.0872,3189.1124,3197.7156,100.0741,3.1295,13476339.0,38664618.6,2025-08-15 15:09:19
980078.CNI,20250815,4524.7717,4468.2242,4534.7415,4466.8279,4479.404,45.3677,1.0128,505073489.74,870219877.502,2025-08-15 19:58:21
980079.CNI,20250815,4634.7826,4578.8597,4648.0349,4574.1252,4589.5201,45.2625,0.9862,117709089.01,289016247.687,2025-08-15 19:58:21
980080.CNI,20250815,8287.2696,7984.0957,8288.7914,7984.0957,8020.6847,266.5849,3.3237,28302047.0,103413967.7,2025-08-15 15:09:19
980081.CNI,20250815,4172.1312,4147.3971,4175.2659,4136.0176,4151.7698,20.3614,0.4904,58306488.0,54266108.8,2025-08-15 15:09:19
980082.CNI,20250815,1348.2376,1329.128,1351.6916,1329.128,1331.2861,16.9515,1.2733,29891935.0,34769182.2,2025-08-15 15:09:19
980083.CNI,20250815,1500.7331,1479.3502,1503.882,1478.1017,1484.4155,16.3176,1.0993,25552081.0,68372450.8,2025-08-15 15:09:19
980086.CNI,20250815,2834.1149,2770.0765,2837.8525,2750.2176,2766.3731,67.7418,2.4488,12561778.0,37288938.0,2025-08-15 16:19:00
98008601.CNI,20250815,3000.7744,2932.9702,3004.7318,2911.9435,2929.0491,71.7253,2.4488,12561778.41,37288938.011,2025-08-15 19:58:21
980092.CNI,20250815,4924.1999,4844.5542,4939.7216,4844.5542,4849.6389,74.561,1.5375,43454587.0,51631994.8,2025-08-15 15:09:19
980103.CNI,20250815,3197.7561,3216.8552,3217.852,3175.6234,3216.8747,-19.1186,-0.5943,38373802.0,38970455.3,2025-08-15 15:09:19
98010301.CNI,20250815,5694.323,5728.3332,5730.1083,5654.9108,5727.3285,-33.0055,-0.5763,38373801.57,38970455.287,2025-08-15 19:58:21
980105.CNI,20250815,2460.8903,2394.6222,2462.2927,2391.3891,2399.577,61.3133,2.5552,11003278.45,21255072.715,2025-08-15 19:58:21
98010500.CNI,20250815,2575.095,2496.8633,2576.5343,2492.7986,2497.4671,77.6279,3.1083,11003278.45,19534687.129,2025-08-15 19:58:21
98010501.CNI,20250815,2941.3505,2851.992,2942.9946,2847.3491,2852.6816,88.6689,3.1083,11003278.45,19534687.129,2025-08-15 19:58:21
98010511.CNI,20250815,2810.9025,2735.2091,2812.5043,2731.5161,2740.8686,70.0339,2.5552,11003278.45,21255072.715,2025-08-15 19:58:21
980106.CNI,20250815,2039.5519,2006.5471,2043.7655,1993.8048,2009.0412,30.5107,1.5187,9628308.37,9710796.342,2025-08-15 19:58:21
98010600.CNI,20250815,2376.1464,2329.4026,2376.1464,2313.9782,2328.045,48.1014,2.0662,9628308.37,8924804.486,2025-08-15 19:58:21
98010601.CNI,20250815,3851.8787,3776.1041,3851.8787,3751.1001,3773.9033,77.9754,2.0662,9628308.37,8924804.486,2025-08-15 19:58:21
98010611.CNI,20250815,3306.2383,3252.7354,3313.0687,3232.0793,3256.7785,49.4598,1.5187,9628308.37,9710796.342,2025-08-15 19:58:21
980107.CNI,20250815,1588.4863,1546.6118,1593.7292,1542.4389,1554.845,33.6413,2.1636,24032984.0,62818189.1,2025-08-15 15:09:19
98010701.CNI,20250815,1648.1378,1604.6908,1653.5777,1600.3613,1613.2234,34.9144,2.1643,24032984.15,62818189.144,2025-08-15 19:58:21
980108.CNI,20250815,1142.9315,1130.4149,1143.3602,1127.0707,1140.5215,2.41,0.2113,26090403.41,63533772.064,2025-08-15 19:58:21
98010800.CNI,20250815,1284.6848,1266.1089,1285.796,1262.0186,1275.0992,9.5856,0.7518,26090403.41,58391348.553,2025-08-15 19:58:21
98010801.CNI,20250815,1324.7178,1305.563,1325.8636,1301.3453,1314.8335,9.8843,0.7518,26090403.41,58391348.553,2025-08-15 19:58:21
98010811.CNI,20250815,1178.5472,1165.6406,1178.9893,1162.1922,1176.0621,2.4851,0.2113,26090403.41,63533772.064,2025-08-15 19:58:21
980111.CNI,20250815,1087.6279,1073.447,1089.2826,1071.6826,1071.5937,16.0342,1.4963,7250282.37,15452427.007,2025-08-15 19:58:21
98011101.CNI,20250815,1182.9034,1167.4802,1184.703,1165.5613,1165.4646,17.4388,1.4963,7250282.37,15452427.007,2025-08-15 19:58:21
980112.CNI,20250815,1716.8624,1671.3753,1721.2062,1668.7268,1680.0383,36.8241,2.1919,22426857.0,65602273.9,2025-08-15 15:09:19
98011201.CNI,20250815,1786.4776,1739.1461,1790.9976,1736.3903,1748.1501,38.3275,2.1925,22426856.99,65602273.857,2025-08-15 19:58:21
980150.CNI,20250815,6986.549,6869.9102,7003.5465,6869.0614,6886.9523,99.5967,1.4462,29194218.0,86103948.2,2025-08-15 15:09:19
980202.CNI,20250815,1724.1938,1689.9138,1724.1938,1689.9,1690.5784,33.6154,1.9884,144321782.0,240447192.4,2025-08-15 15:09:19
98020201.CNI,20250815,1802.4996,1766.6628,1802.4996,1766.6484,1767.3496,35.15,1.9889,144321782.38,240447192.401,2025-08-15 19:58:21
980532.CNI,20250815,1459.4831,1422.3152,1459.4831,1421.3961,1427.0133,32.4698,2.2754,5402173.0,7212706.8,2025-08-15 15:09:19
983001.CNI,20250815,1958.4994,1935.8621,1959.7335,1931.8533,1944.8941,13.6053,0.6995,74722928.0,228513981.2,2025-08-15 16:19:00
983002.CNI,20250815,1740.6886,1726.8894,1743.2575,1723.5873,1737.9123,2.7763,0.1597,74722928.0,248640531.4,2025-08-15 16:19:00
983003.CNI,20250815,2849.0034,2807.5524,2850.8898,2804.5572,2827.1697,21.8337,0.7723,34757630.0,125421939.0,2025-08-15 16:19:00
983004.CNI,20250815,2532.1523,2504.4826,2533.7921,2502.1957,2526.2914,5.8609,0.232,34757630.0,136468412.4,2025-08-15 16:19:00
983005.CNI,20250815,6094.1053,6019.5258,6098.2334,6012.3766,6039.2939,54.8114,0.9076,767543084.0,1212929603.3,2025-08-15 16:19:00
983006.CNI,20250815,5900.9167,5850.1176,5903.5147,5844.0704,5879.361,21.5557,0.3666,767543084.0,1319762059.7,2025-08-15 16:19:00
983007.CNI,20250815,6707.624,6644.8913,6714.7761,6628.5168,6671.5225,36.1015,0.5411,79491179.0,226721135.9,2025-08-15 16:19:00
983008.CNI,20250815,6497.5663,6460.4439,6510.2022,6445.5183,6497.4241,0.1422,0.0022,79491179.0,246689768.2,2025-08-15 16:19:00
983009.CNI,20250815,4685.9001,4624.355,4687.7602,4622.3992,4644.4727,41.4274,0.892,33935287.0,89095629.3,2025-08-15 16:19:00
983010.CNI,20250815,4155.5771,4116.0529,4157.8694,4114.9491,4141.0305,14.5466,0.3513,33935287.0,96942933.7,2025-08-15 16:19:00
983011.CNI,20250815,2020.9719,2015.8505,2022.0343,2007.1999,2017.673,3.2989,0.1635,65766690.0,95218778.8,2025-08-15 16:19:00
983012.CNI,20250815,1788.2281,1790.2513,1792.5984,1781.5206,1794.932,-6.7039,-0.3735,65766690.0,103605293.9,2025-08-15 16:19:00
983013.CNI,20250815,6490.8714,6472.7774,6500.5389,6447.1179,6474.4556,16.4158,0.2535,8505737.0,5615355.9,2025-08-15 16:19:00
983014.CNI,20250815,6285.375,6290.9028,6318.5087,6258.5599,6303.2804,-17.9054,-0.2841,8505737.0,6109916.6,2025-08-15 16:19:00
983015.CNI,20250815,5521.7198,5374.4496,5521.7198,5373.5707,5382.5402,139.1796,2.5858,84986151.0,102594521.9,2025-08-15 16:19:00
983016.CNI,20250815,5346.3472,5222.8489,5348.0289,5222.8052,5239.6627,106.6845,2.0361,84986151.0,111630964.7,2025-08-15 16:19:00
983017.CNI,20250815,4496.518,4409.5132,4496.518,4409.3655,4421.0725,75.4455,1.7065,158382906.0,242922132.4,2025-08-15 16:19:00
983018.CNI,20250815,4352.5093,4283.9543,4356.5359,4283.9543,4302.5342,49.9751,1.1615,158382906.0,264318547.0,2025-08-15 16:19:00
983019.CNI,20250815,5703.5259,5665.1708,5706.0531,5643.0066,5705.0625,-1.5366,-0.0269,97184249.0,144499287.7,2025-08-15 16:19:00
983020.CNI,20250815,5521.8163,5504.842,5524.9516,5483.7483,5553.0767,-31.2604,-0.5629,97184249.0,157226226.6,2025-08-15 16:19:00
983021.CNI,20250815,5984.1414,5966.3743,5988.9728,5944.2539,5979.6114,4.53,0.0758,19194981.0,25845529.7,2025-08-15 16:19:00
983022.CNI,20250815,5793.4785,5797.4824,5812.4962,5776.8824,5820.2838,-26.8053,-0.4605,19194981.0,28121956.6,2025-08-15 16:19:00
983023.CNI,20250815,5684.2735,5573.5618,5685.0624,5570.8191,5565.715,118.5585,2.1302,55487830.0,86997423.4,2025-08-15 16:19:00
983024.CNI,20250815,5503.3066,5415.941,5506.2911,5414.1379,5417.5623,85.7443,1.5827,55487830.0,94659827.2,2025-08-15 16:19:00
983025.CNI,20250815,7260.0069,7210.511,7274.695,7148.8067,7229.996,30.0109,0.4151,109172757.0,128803667.1,2025-08-15 16:19:00
983026.CNI,20250815,7029.8098,7007.5633,7053.0762,6943.8756,7038.4974,-8.6876,-0.1234,109172757.0,140148201.9,2025-08-15 16:19:00
983027.CNI,20250815,8789.7849,8611.0906,8794.804,8610.6902,8638.2954,151.4895,1.7537,162428243.0,366261523.6,2025-08-15 16:19:00
983028.CNI,20250815,8509.3577,8366.9653,8512.5039,8366.9653,8407.7574,101.6003,1.2084,162428243.0,398521428.5,2025-08-15 16:19:00
983029.CNI,20250815,8631.1675,8550.2018,8652.9257,8534.1375,8581.4548,49.7127,0.5793,32920748.0,87351901.8,2025-08-15 16:19:00
983030.CNI,20250815,8354.8922,8306.9129,8379.5126,8292.6366,8351.5332,3.359,0.0402,32920748.0,95045703.0,2025-08-15 16:19:00
983031.CNI,20250815,4358.7163,4351.3349,4363.3827,4326.1763,4350.218,8.4983,0.1954,12572302.0,9259386.4,2025-08-15 16:19:00
983032.CNI,20250815,4220.6254,4228.9697,4230.9639,4205.1749,4235.1058,-14.4804,-0.3419,12572302.0,10074923.8,2025-08-15 16:19:00
983033.CNI,20250815,9301.7875,9211.3735,9342.8009,9181.1689,9253.8004,47.9871,0.5186,28143198.0,77698758.0,2025-08-15 16:19:00
983034.CNI,20250815,9001.2766,8946.4943,9048.1779,8918.6263,9003.0808,-1.8042,-0.02,28143198.0,84542340.3,2025-08-15 16:19:00
983035.CNI,20250815,5024.1927,4929.2135,5024.1927,4923.6668,4931.0261,93.1666,1.8894,14428156.0,19391781.5,2025-08-15 16:19:00
983036.CNI,20250815,4863.3517,4788.9267,4863.3517,4784.279,4798.8837,64.468,1.3434,14428156.0,21099756.1,2025-08-15 16:19:00
